emp_no,first_name,last_name,gender,salary,to_date
48629,Shigeichiro,Gopalakrishnan,M,40000,1/1/99
48862,Kersti,Farrag,M,60378,1/1/99
48632,Mingsen,Butterworth,M,40000,1/1/99
48646,Owen,Luby,F,65651,1/1/99
48883,Vitali,Servi,M,40000,1/1/99
48648,Billur,Munck,M,45234,1/1/99
48651,Vitaly,McClurg,M,55460,1/1/99
48658,Ravishankar,Lally,M,53156,1/1/99
48915,Qiwen,Gerteisen,M,45783,1/1/99
48917,Rosalyn,Vernadat,F,40000,1/1/99
49041,Jixiang,Sifakis,M,53513,1/1/99
48955,Masasuke,Onuegbe,M,54060,1/1/99
49047,Dannz,Pargaonkar,M,44234,1/1/99
48970,Kazuhito,Collette,M,83805,1/1/99
49053,Gila,Plumb,M,40000,1/1/99
49062,Hailing,Zumaque,M,42525,1/1/99
48984,Ebru,Cronan,F,48500,1/1/99
48985,Divine,Ozeki,M,52370,1/1/99
48988,Claudi,Famili,M,40000,1/1/99
48996,Navin,Gelosh,M,45007,1/1/99
49075,Ravishankar,Orlowska,M,40000,1/1/99
48999,Boriana,Neimat,M,51873,1/1/99
49003,Odoardo,Laventhal,M,82291,1/1/99
49007,Hiroyasu,Aamodt,M,40000,1/1/99
49077,Kasturi,Siprelle,M,53224,1/1/99
49086,Kish,Macedo,F,40000,1/1/99
49030,Monique,Thombley,M,46049,1/1/99
49087,Yifei,Cools,M,40000,1/1/99
49091,Mabry,Papadias,M,40000,1/1/99
49106,Krassimir,Lorin,M,42254,1/1/99
49115,Xinan,Engelmann,M,52039,1/1/99
49128,Sarita,Kuzuoka,M,77351,1/1/99
49224,Shrikanth,Swist,M,68887,1/1/99
49227,Anestis,Clouatre,F,79096,1/1/99
49130,Pohua,Bage,M,49586,1/1/99
49235,Heather,Shiratori,F,43880,1/1/99
49138,Zhonghua,Nourani,M,40000,1/1/99
49242,Hongzue,Erman,M,55679,1/1/99
49244,Alexius,Trelles,F,40000,1/1/99
49251,Barry,Shimshoni,F,43806,1/1/99
49262,Willard,Fairtlough,M,65055,1/1/99
49264,Hsiangchu,Landherr,M,40000,1/1/99
49279,Jovan,Docker,F,40000,1/1/99
49280,Tse,Oxman,M,40000,1/1/99
49294,Mads,Peltason,M,78948,1/1/99
49174,Giri,Pollock,F,45721,1/1/99
49301,Kien,Schnabel,M,45047,1/1/99
49306,Tuval,Iwayama,F,40000,1/1/99
49310,Yechiam,Assaf,M,40000,1/1/99
49315,Debaprosad,Gihr,M,79130,1/1/99
49320,Zhigen,Ratnakar,F,63806,1/1/99
49335,Gunilla,Breugel,F,87166,1/1/99
49340,Rosella,Egerstedt,M,53387,1/1/99
49194,Nigel,Plesums,M,58086,1/1/99
49351,Pranas,Babb,M,40000,1/1/99
49353,Kristin,Lorys,F,49721,1/1/99
49368,Vishu,Erev,M,47677,1/1/99
49202,Zhaofang,Chiola,M,40000,1/1/99
49430,Nathan,Erez,F,41112,1/1/99
49382,Bikash,Kalefeld,F,40000,1/1/99
49383,Ipke,Krone,F,40000,1/1/99
49385,Vesna,Egerstedt,M,45055,1/1/99
49434,Adin,Koblitz,M,40000,1/1/99
49436,Chanjung,Nitsche,M,54858,1/1/99
49594,Morris,Eiron,M,40000,1/1/99
49437,Ramalingam,Anguita,F,40000,1/1/99
49599,Pradeep,Gente,M,81359,1/1/99
49438,IEEE,Krichel,M,59282,1/1/99
49449,Tsutomu,Sifakis,F,55905,1/1/99
49457,Vidya,Speek,M,40000,1/1/99
49617,Mahmut,Domenig,F,40000,1/1/99
49619,Fumiyo,Cools,F,63421,1/1/99
49624,Falguni,Mitsuhashi,M,40000,1/1/99
49625,Shem,Greibach,F,40000,1/1/99
49496,Jaewoo,Butner,M,77746,1/1/99
49659,Fatemeh,Sudbeck,M,48834,1/1/99
49660,Oscar,Chinin,M,40000,1/1/99
49667,Sakthirel,Pashtan,F,82598,1/1/99
49668,Xuedong,Braunschweig,M,61599,1/1/99
49675,Uri,Tchuente,M,80001,1/1/99
49682,Toshimori,Murtha,M,56677,1/1/99
49501,Yonghong,Schmezko,M,40000,1/1/99
49515,Feipei,Schmiedel,M,87450,1/1/99
49696,Sandeepan,Bondorf,M,60372,1/1/99
49699,Lidong,Dulli,M,40000,1/1/99
49707,Tetsushi,Rindone,F,66540,1/1/99
49708,Nagui,Jansch,F,40000,1/1/99
49710,Goetz,Herber,M,40000,1/1/99
49524,Saniya,Brender,M,80839,1/1/99
49715,Shunichi,Lieblein,M,72581,1/1/99
49527,Nigel,Coors,M,48646,1/1/99
49532,Bodh,Ghazalie,F,48963,1/1/99
49732,Kellyn,Famili,M,43370,1/1/99
49537,Minghong,Dulli,F,42058,1/1/99
49556,Divine,Hofman,F,61356,1/1/99
49758,Radoslaw,Callaway,M,57572,1/1/99
49766,Anestis,Staylopatis,M,53487,1/1/99
49558,Marko,Rusterholz,M,49444,1/1/99
49772,Navin,Cools,F,40000,1/1/99
49774,Shigeaki,Zyda,F,40000,1/1/99
49565,Radhika,Spell,F,40000,1/1/99
49566,Theirry,Compeau,M,85727,1/1/99
49570,Berry,Henseler,M,47919,1/1/99
49971,Oddvar,Mandelberg,F,45342,1/1/99
49795,Marsha,Vitiello,M,54147,1/1/99
49796,Edwin,Rouquie,M,51496,1/1/99
49806,Barun,Camarinopoulos,F,53929,1/1/99
49811,Toshiki,Kavanagh,M,79435,1/1/99
49813,Sigeru,Solares,M,52480,1/1/99
49992,Marsha,Dayana,M,46485,1/1/99
49820,Christoph,Besancenot,F,40000,1/1/99
49825,Zeljko,Matheson,F,55308,1/1/99
49994,Dhritiman,Ramamoorthy,M,43953,1/1/99
50002,Dannz,Gecsel,M,83259,1/1/99
49860,Pintsang,Rosin,F,41940,1/1/99
49861,Rosalyn,Zykh,M,81990,1/1/99
50006,Charmane,Yeung,M,43309,1/1/99
49869,Sampalli,Etalle,M,40000,1/1/99
50016,Weicheng,Serna,M,43292,1/1/99
50019,Aloke,Neiman,M,54307,1/1/99
49893,Mahendra,Verhaegen,F,52644,1/1/99
49894,Wilmer,Barvinok,F,40000,1/1/99
50034,Jixiang,Muhling,M,40000,1/1/99
49900,Ramzi,Schonegge,F,40000,1/1/99
49902,Hairong,Hiroyama,F,41303,1/1/99
49912,Demos,Swiss,F,63437,1/1/99
50041,Tze,Denny,M,41012,1/1/99
49918,Akeel,Maksimenko,M,40000,1/1/99
49920,Dekang,Babu,F,53888,1/1/99
50048,Indrajit,Lindqvist,F,43392,1/1/99
49930,Girolamo,Conte,M,73438,1/1/99
49934,Marsja,Ramalingam,F,40000,1/1/99
49937,Shawna,Thibadeau,F,40818,1/1/99
49940,Anyuan,Wallrath,M,50017,1/1/99
50071,Khue,Baalen,M,80387,1/1/99
49942,Eric,Hartvigsen,M,44180,1/1/99
49954,Taizo,Scharstein,F,61159,1/1/99
50075,Shaz,Muntz,M,40000,1/1/99
50080,Mary,Argence,F,61737,1/1/99
50083,Patricio,Waymire,F,75638,1/1/99
50093,Irene,Improta,M,40530,1/1/99
50102,Adib,Boudaillier,F,40000,1/1/99
50111,Angel,Rosin,M,40000,1/1/99
50163,Arlette,Ruther,F,40000,1/1/99
50126,Terresa,Brendel,M,40000,1/1/99
50182,Unal,Kossowski,F,40000,1/1/99
50145,Angel,Peyn,F,40000,1/1/99
50198,Prasadram,Fortenbacher,F,52127,1/1/99
50199,Yishai,Schreiter,M,40000,1/1/99
50204,Mayuko,Beutelspacher,F,95855,1/1/99
50207,Feiyu,Huxford,F,87965,1/1/99
50344,Xiping,Qiwen,M,71860,1/1/99
50218,Boguslaw,Baer,M,60903,1/1/99
50234,Abdelkader,Felder,M,40000,1/1/99
50236,Zhenbing,Cangellaris,M,40000,1/1/99
50241,Gor,Melichar,M,46883,1/1/99
50257,Shigeichiro,Pezzoli,M,67150,1/1/99
50348,Genevieve,Binkley,M,49758,1/1/99
50268,Danil,Borovoy,M,46856,1/1/99
50351,Shahaf,Fordan,M,52431,1/1/99
50274,Horward,Boudaillier,F,97022,1/1/99
50275,Cordelia,Ohori,F,47111,1/1/99
50356,Guoxiang,Knightly,M,76936,1/1/99
50285,Utz,Bernardeschi,M,81384,1/1/99
50287,Ortrun,Mapelli,M,40000,1/1/99
50294,Arto,Cronan,M,67191,1/1/99
50302,Golgen,Simmel,F,51499,1/1/99
50309,Mostafa,Rodite,M,40000,1/1/99
50318,Remco,Beerel,F,40083,1/1/99
50322,Perla,Larfeldt,M,40000,1/1/99
50324,Geraldo,Taubenfeld,F,40000,1/1/99
50361,Sven,Chenoweth,M,41001,1/1/99
50369,Shmuel,Gils,F,91209,1/1/99
50377,Charlene,Lipner,M,71990,1/1/99
50380,Gino,Schusler,F,41161,1/1/99
50517,Weidon,Snedden,M,94684,1/1/99
50393,Lunjin,Marzano,F,55848,1/1/99
50522,Hongzhu,Babu,F,49791,1/1/99
50395,Bedir,Garigliano,M,40000,1/1/99
50414,Alois,Belinskaya,F,40000,1/1/99
50553,Erzsebet,Zschoche,F,64679,1/1/99
50437,Maha,Beilner,M,40000,1/1/99
50578,Satosi,Merle,M,53918,1/1/99
50585,Dhritiman,Setlzner,F,51994,1/1/99
50588,Ghassan,Swan,M,82676,1/1/99
50590,Leucio,Calkin,F,40000,1/1/99
50441,Mahmut,Braunschweig,F,46991,1/1/99
50605,Jaihie,Crooks,F,40862,1/1/99
50444,Odysseas,Terwilliger,M,55545,1/1/99
50610,Kazuhira,Nyanchama,M,65206,1/1/99
50449,Jagoda,Alvarado,F,75644,1/1/99
50455,Munir,Anguita,F,46161,1/1/99
50456,Alain,Eastman,F,46952,1/1/99
50469,Berhard,Hinsberger,M,40000,1/1/99
50639,Fumiko,Kruskal,M,40000,1/1/99
50649,Chenxi,Rijsenbrij,M,60684,1/1/99
50475,Paris,Hennebert,M,49456,1/1/99
50478,Leni,Benzmuller,F,98084,1/1/99
50672,Shen,Greenaway,M,40000,1/1/99
50479,Mitsuyuki,Ramsey,F,65019,1/1/99
50678,Udaiprakash,Chepyzhov,M,71576,1/1/99
50491,Garnik,Shokrollahi,M,40000,1/1/99
50694,Sadun,Middleton,F,83441,1/1/99
50503,Elvia,Kading,F,57306,1/1/99
50512,Yolla,Shimshoni,F,40000,1/1/99
50513,Gritta,Antonisse,M,68513,1/1/99
50891,Guenter,Suermann,F,40000,1/1/99
50707,Uno,Coney,M,46266,1/1/99
50893,Tayeb,Garrabrants,M,65063,1/1/99
50895,Stein,Bolsens,M,40000,1/1/99
50736,Ulf,Douceur,M,40000,1/1/99
50899,Pintsang,Gadepally,M,69445,1/1/99
50739,Kiyomitsu,Guenter,F,48998,1/1/99
50906,Djenana,Ibel,M,50513,1/1/99
50750,Kristen,DasSarma,F,40000,1/1/99
50916,Yuping,Kossowski,M,59064,1/1/99
50758,Mara,Isard,M,74807,1/1/99
50950,Jolita,Rande,F,45904,1/1/99
50790,Hugo,Serdy,M,58147,1/1/99
50805,Xumin,Lenart,F,79887,1/1/99
50807,Muneo,Conde,F,42635,1/1/99
50953,Adhemar,Fiebach,M,65699,1/1/99
50954,Yishay,Nations,F,48555,1/1/99
50814,Aamer,Daescu,M,49220,1/1/99
50957,Ipke,Ullian,F,49676,1/1/99
50973,Udi,Krohm,F,64920,1/1/99
50828,Fumiyo,Henders,F,40000,1/1/99
50838,Adil,Skogmar,F,45211,1/1/99
50843,Uno,Aumann,F,42886,1/1/99
50974,Yoshimitsu,Narahara,M,48111,1/1/99
50856,Hironoby,Melter,M,40000,1/1/99
50857,Houman,Schmiedel,F,55339,1/1/99
50983,Hironobu,Grandbois,M,75039,1/1/99
50985,Mototsugu,Krichel,M,75756,1/1/99
50881,Ravishankar,Itzfeldt,M,53469,1/1/99
50995,Ugo,Bala,M,66888,1/1/99
50883,Kiyotoshi,Gyorkos,F,48146,1/1/99
51035,Gina,Standera,F,40000,1/1/99
51039,Dekang,Penz,M,40000,1/1/99
51078,Maia,Leuchs,M,40000,1/1/99
51062,Werner,Narlikar,F,99131,1/1/99
51081,Masadi,Blokdijk,F,59698,1/1/99
51082,Patricio,Kobara,F,47222,1/1/99
51088,Adin,Rathonyi,M,59934,1/1/99
51263,Arnould,Pearson,M,52079,1/1/99
51113,Evgueni,Camurati,F,40000,1/1/99
51121,Debaprosad,Bierbaum,M,40745,1/1/99
51126,Gully,Zirintsis,F,65520,1/1/99
51148,Lucian,Lubachevsky,F,79534,1/1/99
51149,Gilbert,Rajcani,M,40000,1/1/99
51150,Mona,Ferriere,M,73391,1/1/99
51269,Sangeeta,Schmittgen,F,55277,1/1/99
51165,Kazuyasu,Anily,M,40000,1/1/99
51166,Xiaobin,Ginesta,M,61207,1/1/99
51285,Zhiwei,Itschner,M,40000,1/1/99
51175,Mark,Lorho,M,73379,1/1/99
51177,Hironoby,Birsak,M,51243,1/1/99
51190,Sivanarayana,Zedlitz,F,50358,1/1/99
51294,Tetsushi,Pell,F,52607,1/1/99
51194,Freyja,Schach,M,43263,1/1/99
51201,Byong,Suomi,F,66354,1/1/99
51208,Arvin,Walstra,M,64921,1/1/99
51299,Demos,McClure,F,63026,1/1/99
51218,Shir,Frijda,F,40000,1/1/99
51219,Niclas,Ernst,F,49267,1/1/99
51307,Xiping,Parascandalo,M,101332,1/1/99
51234,Berna,Axelband,M,61536,1/1/99
51311,Guadalupe,Fujisaki,F,56793,1/1/99
51313,Alois,Francisci,M,46459,1/1/99
51250,Leah,Alpay,F,49618,1/1/99
51323,Yannis,Stanger,F,77063,1/1/99
51331,Jackson,Pusterhofer,M,61438,1/1/99
51333,Shichao,Whittlesey,M,40020,1/1/99
51336,Rosli,Pepe,F,80848,1/1/99
51347,Hiroyasu,Randi,F,40000,1/1/99
51351,Pasqua,Perko,M,61531,1/1/99
51363,Georgy,Sundgren,M,61721,1/1/99
51446,Byong,Uehara,M,40000,1/1/99
51381,Sadok,Huhdanpaa,F,60074,1/1/99
51455,Jinpo,Schnabel,F,78373,1/1/99
51476,TRUE,Gerlach,M,73508,1/1/99
51478,Khaled,Markovitch,F,65695,1/1/99
51481,Satoru,Wilfing,F,75376,1/1/99
51400,KayLiang,Luca,M,90813,1/1/99
51501,Mikhail,Range,M,40000,1/1/99
51503,Dietrich,Famili,F,40000,1/1/99
51507,Khalid,Gubsky,M,75929,1/1/99
51402,Vasiliy,Kuhnemann,M,40000,1/1/99
51520,Goh,Bierman,M,67629,1/1/99
51521,Chinhyun,Gustavson,F,43763,1/1/99
51526,Debaprosad,Rassart,M,64195,1/1/99
51541,Zito,Boudaillier,F,40000,1/1/99
51548,Freyja,Rahimi,M,40000,1/1/99
51561,Marsha,Docker,F,40000,1/1/99
51571,Yuichiro,Jervis,F,46866,1/1/99
51404,Lalit,Desikan,F,40000,1/1/99
51574,Manohar,Rouquie,M,50204,1/1/99
51580,Oscar,Syang,F,40000,1/1/99
51412,Atreye,Shumilov,F,76157,1/1/99
51590,Ung,Sudbeck,M,78223,1/1/99
51593,Masasuke,Pardalos,F,40000,1/1/99
51413,Changho,Willoner,M,41754,1/1/99
51597,Shuky,Mungall,M,46786,1/1/99
51414,Mohammed,Improta,M,63972,1/1/99
51602,Edwin,Antonakopoulos,M,70048,1/1/99
51429,Yannis,Saoudi,M,40000,1/1/99
51611,Takushi,Encarnacion,F,40000,1/1/99
51616,Rafail,Rassart,M,48640,1/1/99
51619,Kensei,Birke,F,48804,1/1/99
51622,Deniz,Casperson,M,59715,1/1/99
51431,Debaprosad,Merro,F,84864,1/1/99
51438,Alagu,Bernatsky,M,56119,1/1/99
51812,Marit,Yoshizawa,M,40000,1/1/99
51818,Boriana,Weedman,M,46097,1/1/99
51838,Akemi,Woycyznski,M,40000,1/1/99
51639,Abdelaziz,Czap,M,97345,1/1/99
51645,Berto,Stassinopoulos,M,48041,1/1/99
51646,Maren,Hellwagner,M,40000,1/1/99
51651,Valdiodio,Kaiserswerth,M,62005,1/1/99
51662,Shir,Varman,M,53867,1/1/99
51840,Leucio,Gimbel,M,68598,1/1/99
51863,Idoia,Bennis,M,47118,1/1/99
51681,Ulises,Petereit,M,40000,1/1/99
51686,Luigi,Rosay,F,40000,1/1/99
51688,Jovan,Comte,F,41763,1/1/99
51690,Xiping,Norsworthy,M,84420,1/1/99
51691,Fumiya,Lagarias,F,60477,1/1/99
51694,Mohamadou,Taubman,M,53242,1/1/99
51867,Shahaf,Jansch,M,40000,1/1/99
51877,Golgen,Picaronny,M,40953,1/1/99
51724,Xiong,Kolvik,M,73463,1/1/99
51898,Mandell,Luca,M,41606,1/1/99
51736,Shigehiro,Valiente,F,44781,1/1/99
51738,Guenter,Norsworthy,M,45305,1/1/99
51909,Baocai,Honglei,F,71607,1/1/99
51759,Sarita,Sherertz,M,40430,1/1/99
51910,Rosli,Chenoweth,M,53432,1/1/99
51916,Jingling,Yetim,M,65637,1/1/99
51781,Mandell,Murtagh,M,40000,1/1/99
51788,Uzi,Chleq,F,40000,1/1/99
51943,Gal,Arlazarov,M,58283,1/1/99
51791,Marjo,Kroft,F,49998,1/1/99
51806,Fumitake,Tasistro,M,80455,1/1/99
51949,Pranav,Rosti,M,50734,1/1/99
51969,Barna,Bharadwaj,M,42237,1/1/99
51994,Shigehito,Pluym,M,86798,1/1/99
52001,Irene,Varman,M,40000,1/1/99
52002,Parviz,Stamatiou,F,51639,1/1/99
52008,Sachio,Noriega,F,50581,1/1/99
52015,Zeljko,Raoux,M,40741,1/1/99
51995,Zhongwei,Roccetti,M,93409,1/1/99
52196,Francesca,Choobineh,F,48536,1/1/99
52058,Jessie,Rassart,F,40000,1/1/99
52063,Ferdinand,Lunt,M,40000,1/1/99
52066,Xiong,Bojadziev,M,54319,1/1/99
52069,Conrado,Krohm,F,57834,1/1/99
52071,Xianlong,Milicic,M,84726,1/1/99
52207,Alenka,Sifakis,M,46277,1/1/99
52217,Spyrose,Henseler,F,40000,1/1/99
52095,Hein,Dayang,M,54221,1/1/99
52098,Martine,Delaune,M,65970,1/1/99
52108,Anestis,Reinhart,M,55719,1/1/99
52228,Heng,Meszaros,M,54416,1/1/99
52113,Feixiong,Hiroyama,M,81095,1/1/99
52117,Neven,Lipner,F,58904,1/1/99
52230,Leah,Stavenow,M,59257,1/1/99
52248,Masaki,Peek,F,40000,1/1/99
52130,Kwangho,Besselaar,F,49600,1/1/99
52131,Tonny,Collette,M,56874,1/1/99
52144,Gad,Hoogerwoord,M,49259,1/1/99
52149,Greger,Broomell,M,40000,1/1/99
52252,Moty,Bade,F,64287,1/1/99
52255,Masamitsu,Michaels,M,40000,1/1/99
52271,Nikolaus,Schaft,M,71369,1/1/99
52167,Bernd,Copas,M,40000,1/1/99
52173,Masato,Papadias,F,40000,1/1/99
52175,Oldrich,Cronan,M,53314,1/1/99
52291,Kshitij,Erva,M,71789,1/1/99
52299,Shin,Baranowski,M,63020,1/1/99
52307,Michaela,Suri,M,62282,1/1/99
52310,Yongmin,Flexer,M,90318,1/1/99
52369,Manohar,Sewelson,F,64693,1/1/99
52373,Mircea,McClurg,M,40000,1/1/99
52315,Hilari,Ozery,M,40000,1/1/99
52342,Niranjan,Karcich,F,73705,1/1/99
52391,Horward,Varker,F,40000,1/1/99
52396,Ulf,Paludetto,M,57947,1/1/99
52397,Huai,Swen,F,48283,1/1/99
52411,Elvis,Alpin,M,40978,1/1/99
52412,Gen,Thombley,F,60566,1/1/99
52413,Qiwen,Brobst,M,75404,1/1/99
52417,Eran,Rahimi,F,56389,1/1/99
52420,Badri,Pramanik,F,58185,1/1/99
52348,Junsik,Radwan,F,65055,1/1/99
52355,Arto,Merkl,F,40000,1/1/99
52356,Kazuhira,Swist,F,50250,1/1/99
52557,Aruna,Kalsbeek,M,58610,1/1/99
52454,Marco,Peyn,M,40000,1/1/99
52465,Gift,Ramsay,M,51258,1/1/99
52475,Augustine,Khamsi,F,48960,1/1/99
52483,Kazuhira,Boyle,M,40000,1/1/99
52564,Shuky,Chenoweth,F,40000,1/1/99
52511,Zhanqiu,Luca,M,90236,1/1/99
52579,Hironoby,Auria,M,44967,1/1/99
52531,Khosrow,Basart,F,43156,1/1/99
52584,Szabolcs,Osgood,M,70989,1/1/99
52539,Shigeu,Huttel,M,67249,1/1/99
52593,Shridhar,Lichtman,M,68633,1/1/99
52548,Mario,Ritzmann,M,54307,1/1/99
52598,Lobel,Marciano,M,40000,1/1/99
52610,Akhilish,Tsukuda,M,43766,1/1/99
52633,Diederik,Hasham,M,64715,1/1/99
52644,Geoffrey,Picci,M,53574,1/1/99
52746,Ingmar,Neimat,M,80170,1/1/99
52667,Pranav,McConalogue,M,63870,1/1/99
52752,Barna,Rajcani,M,61326,1/1/99
52761,Toshimori,Delgrossi,M,40000,1/1/99
52773,Shounak,Rissland,F,89204,1/1/99
52812,Jaber,Fujisawa,F,83882,1/1/99
52815,Djenana,Makrucki,F,49163,1/1/99
52671,Gay,Sommer,M,65602,1/1/99
52830,Kitty,Peron,F,51210,1/1/99
52676,Baruch,Melton,F,50832,1/1/99
52842,Ohad,Murtafg,M,40000,1/1/99
52682,Valdiodio,Crooks,F,59648,1/1/99
52851,Gita,Billawala,F,47754,1/1/99
52695,Sahrah,Borstler,F,40000,1/1/99
52856,Kazuhide,Speel,M,46133,1/1/99
52857,Van,Rabehasaina,F,40000,1/1/99
52867,Yishay,Lindenbaum,M,77395,1/1/99
52698,Magdalena,Mersereau,F,42017,1/1/99
52700,Shin,Ranze,M,41573,1/1/99
52703,Gian,Sidje,F,41787,1/1/99
52712,Boaz,Giveon,F,42070,1/1/99
52897,Arnd,Isaac,F,40000,1/1/99
52727,Steve,Facello,M,49070,1/1/99
52916,Paris,Schusler,F,63229,1/1/99
52733,Supot,Atrawala,M,62659,1/1/99
53130,Anestis,Poupard,M,71330,1/1/99
52932,Carrsten,Lorin,F,62236,1/1/99
52933,Gurbir,Uludag,M,57801,1/1/99
52951,Hauke,Solares,M,67342,1/1/99
52961,Arun,Niizuma,M,42981,1/1/99
52962,Hein,Cappelli,M,63817,1/1/99
52964,Dmitri,Grandbois,M,43515,1/1/99
52965,Itzchak,Steinauer,F,47232,1/1/99
52976,Alejandra,Binding,M,40000,1/1/99
53134,Shahid,Fasbender,M,77478,1/1/99
52981,Howell,Hutton,M,42119,1/1/99
52986,Ugo,Beznosov,F,70532,1/1/99
53138,Parke,Schaaf,M,40000,1/1/99
53145,Tsutomu,Reistad,F,69251,1/1/99
53146,Guenter,Rosay,M,61045,1/1/99
53012,Yongdong,Muchinsky,F,74553,1/1/99
53150,Kiyotoshi,Kakkad,F,40000,1/1/99
53154,Chaosheng,Akazan,M,40000,1/1/99
53157,Weiye,Birge,M,49549,1/1/99
53159,Jaewon,Cherinka,M,60440,1/1/99
53160,Susumu,Rossi,F,40000,1/1/99
53162,Marke,Bamford,F,47988,1/1/99
53165,Woody,Feldmann,M,40000,1/1/99
53057,Moss,Reeken,F,56784,1/1/99
53059,Sachin,Impagliazzo,F,54775,1/1/99
53064,Mingsen,Heusch,M,54821,1/1/99
53177,Vugranam,Sichman,M,40000,1/1/99
53079,Nirmal,Maierhofer,M,58193,1/1/99
53080,Yunming,Lamma,M,40000,1/1/99
53083,Jinya,Schaap,M,54213,1/1/99
53178,Franziska,Melichar,M,41040,1/1/99
53090,Kazuhisa,Furedi,M,61937,1/1/99
53186,Martien,Penn,F,54299,1/1/99
53092,Tetsushi,England,M,81343,1/1/99
53103,Nechama,Molenkamp,F,60801,1/1/99
53194,Lorien,Unno,M,40000,1/1/99
53201,Kien,Lagarias,M,40000,1/1/99
53204,Nirmal,Bernatsky,F,55342,1/1/99
53217,Shem,Heystek,M,43200,1/1/99
53243,Maren,Schach,F,76633,1/1/99
53298,Shay,Oskamp,M,50854,1/1/99
53247,Rayond,Undy,F,40000,1/1/99
53318,Mohua,Hooghiemstra,F,54405,1/1/99
53259,Francoise,Zirintsis,M,45141,1/1/99
53324,Vincent,Speckmann,M,40000,1/1/99
53328,Terresa,Swan,M,40000,1/1/99
53273,Moon,Fraisse,M,53161,1/1/99
53353,Srinidhi,Sudkamp,M,51855,1/1/99
53358,Pasqua,Peac,M,44851,1/1/99
53275,Lokesh,Rullman,F,40761,1/1/99
53367,Samphel,Parveen,F,69828,1/1/99
53277,Roded,Coney,M,43428,1/1/99
53489,Marko,Cherinka,M,57086,1/1/99
53380,Tianruo,Pollacia,M,53738,1/1/99
53391,Fayez,Stroustrup,M,71880,1/1/99
53398,Brigham,Munch,M,40000,1/1/99
53412,Dipayan,Rassart,M,62301,1/1/99
53415,Mariangiola,Nitta,F,80816,1/1/99
53418,Hiroyasu,Alencar,M,90427,1/1/99
53424,Saeed,Garrabrants,F,54009,1/1/99
53509,Radoslaw,Osgood,M,40000,1/1/99
53430,Marke,Schneeberger,M,68380,1/1/99
53436,Filipe,Mitsuhashi,M,40000,1/1/99
53442,Nathalie,Riefers,M,60078,1/1/99
53530,Gully,Pintelas,M,54088,1/1/99
53455,Sariel,Deville,M,40000,1/1/99
53457,Rildo,Kisuki,M,45627,1/1/99
53459,Salvador,Berstel,F,83238,1/1/99
53464,Odoardo,Andreotta,M,95242,1/1/99
53467,Roddy,Serna,M,91781,1/1/99
53468,Yifei,Muhlberg,M,71793,1/1/99
53475,Malu,Selenyi,F,46409,1/1/99
53532,Shimshon,Asmuth,M,40000,1/1/99
53539,Sangeeta,Mansanne,M,40000,1/1/99
53540,Khaled,Zockler,M,40000,1/1/99
53546,Dietrich,Rodier,M,40000,1/1/99
53560,Bernice,Senzako,M,40000,1/1/99
53589,Kitty,Spell,F,42166,1/1/99
53661,Kaijung,Wixon,F,62691,1/1/99
53663,Mamdouh,Segond,M,103397,1/1/99
53674,Mong,Babu,F,81073,1/1/99
53679,Aleksandar,Litzkow,F,53006,1/1/99
53684,Gou,Greenaway,M,76914,1/1/99
53601,Avishai,Felder,M,40000,1/1/99
53709,Kazuhisa,Zaumen,M,56203,1/1/99
53712,Hidde,Bauknecht,M,40000,1/1/99
53607,Moheb,Lorch,F,54497,1/1/99
53612,Hironobu,Benzaken,F,40000,1/1/99
53622,Masako,Murthy,M,42862,1/1/99
53747,Yechezkel,Shimshoni,F,43831,1/1/99
53751,Teruyuki,Jayawardene,M,84481,1/1/99
53633,Masadi,Heinisuo,M,83824,1/1/99
53760,Mong,Mateescu,F,63874,1/1/99
53775,Maya,Peternell,F,46723,1/1/99
53640,Toshimi,Coorg,M,46441,1/1/99
53779,Kellie,Zielinski,M,54577,1/1/99
53783,Renee,Schwaller,M,40000,1/1/99
53641,Vesna,Remmele,M,40000,1/1/99
53642,Navin,Erdi,F,61562,1/1/99
53651,Nathalie,Melichar,F,66640,1/1/99
53659,Feipei,Sommer,M,54148,1/1/99
53827,Shan,Baek,M,40000,1/1/99
53856,Tzu,Reinhart,F,40000,1/1/99
53860,Nahid,Masamoto,M,89507,1/1/99
54037,Hironobu,Grabner,F,60867,1/1/99
54042,Leandro,Fiutem,M,40000,1/1/99
54044,Yuuichi,Muhling,F,60313,1/1/99
54049,Christoper,Debuse,M,40000,1/1/99
53862,Manohar,Siprelle,M,59696,1/1/99
54055,Mitsuyuki,Famili,M,58701,1/1/99
53868,Jixiang,Angelov,F,50182,1/1/99
53871,Xudong,Hebert,F,64694,1/1/99
53942,Xiaoheng,Carrere,M,40000,1/1/99
54085,Dharmaraja,Marchesini,M,40000,1/1/99
54089,Sandeepan,Barriga,F,40000,1/1/99
54096,Georg,Reeken,F,40000,1/1/99
54105,Hidefumi,Peck,F,83363,1/1/99
54123,Kien,Bahk,F,53118,1/1/99
54131,Rayond,Murrill,F,40000,1/1/99
54139,Tomoyuki,Budinsky,F,40000,1/1/99
53943,Yannis,Hagimont,F,48421,1/1/99
53947,Shooichi,Henseler,M,50967,1/1/99
54164,Sahrah,Penz,M,92968,1/1/99
53974,Nahla,Reghbati,M,47882,1/1/99
